run_id,run_name,sweep_id,sweep_name,run_state,category,rl_enabled,aux_enabled,kl_enabled,topology_enabled,cpb_enabled,multi_epoch_ppo,replay_buffer_enabled,lm_reward_enabled,train_iters,use_rl_loss,rl_loss_coeff,moe_aux_loss_coeff,rl_reward_type,rl_discount_factor,rl_ppo_epochs,rl_replay_buffer_size,rl_lm_reward_coeff,rl_ppo_extra_lr,rl_reward_topn,rl_ppo_entropy_coeff,rl_algorithm,rl_ppo_baseline_type,rl_critic_hidden_dims,rl_normalize_rewards,rl_use_ema_loads,rl_critic_layer_aware,rl_ppo_clip_ratio,rl_ppo_reeval,kl_loss_coeff,moe_router_topology_aware,moe_router_topology_lambda,moe_router_critical_path_bias,moe_router_critical_path_topn,moe_router_critical_path_alpha,eval_critical_path,eval_lm_loss,eval_locality_ratio,eval_wall_time_sec,train_lm_loss,train_aux_loss,train_rl_loss,train_rl_mean_reward,train_rl_policy_loss,train_rl_value_loss,train_rl_entropy_bonus,train_rl_mean_advantage,train_grad_norm,train_num_tokens_on_critical_path,hellaswag,arc_challenge,winogrande,benchmark_avg,run_url,rl_per_token_rewards,moe_router_enable_expert_bias,moe_router_score_function,moe_router_bias_update_rate
435n1lbp,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.2_lcrit_aux0.01_r58,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3461.1201171875,2.7741990089416504,0.2557274997234344,67.99091252591461,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/435n1lbp,False,,,
d4mu19rx,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.2_nocrit_aux0.01_r57,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3461.27001953125,2.774089097976685,0.2557833194732666,65.50609296595212,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/d4mu19rx,False,,,
ka2mo7jb,ptbin_n6_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r56,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3470.35009765625,2.774367570877075,0.2559301853179931,30.665417833952237,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ka2mo7jb,False,,,
qjktvo1l,ptbin_n6_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r55,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3478.949951171875,2.8010950088500977,0.2555865049362182,66.18583479104564,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/qjktvo1l,False,,,
7jxegfsv,ptbin_n6_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r54,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3466.239990234375,2.8031530380249023,0.2555129528045654,28.84212819300592,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7jxegfsv,False,,,
7msmavtl,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r52,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3469.550048828125,2.7996513843536377,0.2555507719516754,28.18439757078886,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7msmavtl,False,,,
rxvexxzx,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r51,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3478.010009765625,2.801210880279541,0.25533527135849,53.988049626816064,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rxvexxzx,False,,,
lcn9hgoi,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r50,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3467.97998046875,2.7995874881744385,0.2551910281181335,50.7928239479661,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/lcn9hgoi,False,,,
9kyiwihk,ptbin_n2_rlc0.01_g0_norm_PPO_ent0.01_c256_clip0.1_nocrit_aux0.01_r49,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.01,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3453.860107421875,2.801107406616211,0.2552058696746826,28.89319883706048,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/9kyiwihk,False,,,
t78scfu1,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_ema_lcrit_aux0.01_r48,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3480.699951171875,2.7857348918914795,0.2560431063175201,65.95294221211225,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/t78scfu1,False,,,
jcx0v9m6,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_ema_nocrit_aux0.01_r47,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3482.7900390625,2.788407564163208,0.2557195723056793,28.900519164744765,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/jcx0v9m6,False,,,
v7d06gmv,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_nocrit_aux0.01_r45,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3475.72998046875,2.7861483097076416,0.2561248540878296,29.75464891921729,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/v7d06gmv,False,,,
1d0c28a1,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_ema_lcrit_aux0.01_r44,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3478.52001953125,2.7875900268554688,0.2557608783245086,59.12783926771954,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/1d0c28a1,False,,,
6ij15342,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_ema_nocrit_aux0.01_r43,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3475.5,2.788682460784912,0.2554996609687805,35.16668078582734,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/6ij15342,False,,,
jlzfma2d,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_lcrit_aux0.01_r42,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3466.85009765625,2.787299156188965,0.2557826936244964,29.056255197152492,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/jlzfma2d,False,,,
ndrj9ohr,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.3_nocrit_aux0.01_r41,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3477.3701171875,2.7884061336517334,0.2558715939521789,28.749233323615044,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ndrj9ohr,False,,,
u0lree7r,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_ema_lcrit_aux0.01_r40,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3470.550048828125,2.7891149520874023,0.2555112540721893,28.42041348479688,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/u0lree7r,False,,,
0ja2sc70,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_ema_nocrit_aux0.01_r39,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3482.89990234375,2.7861971855163574,0.2556467652320862,27.825014722067863,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0ja2sc70,False,,,
ntttao6k,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_lcrit_aux0.01_r38,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3474.300048828125,2.786742210388184,0.2558467984199524,72.0436193482019,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/ntttao6k,False,,,
xzoury64,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_nocrit_aux0.01_r37,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3456.9599609375,2.7894885540008545,0.2558302879333496,33.21821860503405,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/xzoury64,False,,,
7khr407b,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_ema_lcrit_aux0.01_r36,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3466.800048828125,2.7870352268218994,0.2559240758419037,64.56118114013225,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7khr407b,False,,,
6ttv65et,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_ema_nocrit_aux0.01_r35,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3481.800048828125,2.787482261657715,0.2557547986507416,28.79732542997226,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/6ttv65et,False,,,
75zon6tr,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_lcrit_aux0.01_r34,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3471.8701171875,2.7847769260406494,0.2558968365192413,27.98868506902363,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/75zon6tr,False,,,
jcrixtua,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.2_nocrit_aux0.01_r33,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3476.22998046875,2.787031650543213,0.2557411789894104,66.5321232099086,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/jcrixtua,False,,,
s8yc0dma,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r32,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3471.949951171875,2.786355495452881,0.255689263343811,28.27930145245045,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/s8yc0dma,False,,,
85hu2atj,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r31,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3469.6201171875,2.787807941436768,0.2556396722793579,55.766862568911165,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/85hu2atj,False,,,
2lpyu5vu,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r30,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3478.449951171875,2.7906482219696045,0.2554433345794678,53.9121689228341,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/2lpyu5vu,False,,,
nvftsqn1,ptbin_n6_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_nocrit_aux0.01_r29,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3469.360107421875,2.7876622676849365,0.2556683421134949,68.35390500724316,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/nvftsqn1,False,,,
82hf6iet,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r28,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3475.469970703125,2.786831855773926,0.2556854486465454,28.016948067583144,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/82hf6iet,False,,,
pqxk87a5,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r27,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3476.360107421875,2.787515878677368,0.255877673625946,62.67167840700131,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/pqxk87a5,False,,,
0w6ly5u3,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r26,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3476.159912109375,2.788120746612549,0.2559676170349121,28.370256376918405,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0w6ly5u3,False,,,
7o8ib3x6,ptbin_n2_rlc0.005_g0.5_norm_PPO_ent0.01_c256_clip0.1_nocrit_aux0.01_r25,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.5,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3464.1298828125,2.7895493507385254,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/7o8ib3x6,False,,,
aced4dng,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_ema_lcrit_aux0.01_r24,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3476.5,2.7882678508758545,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/aced4dng,False,,,
1tjo6tho,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_ema_nocrit_aux0.01_r23,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3471.52001953125,2.7882871627807617,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/1tjo6tho,False,,,
jx4jublj,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_lcrit_aux0.01_r22,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3471.699951171875,2.7891650199890137,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/jx4jublj,False,,,
0slsqzuf,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_ema_lcrit_aux0.01_r20,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3468.530029296875,2.788356304168701,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/0slsqzuf,False,,,
a1gp86x2,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_ema_nocrit_aux0.01_r19,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3479.0,2.78701114654541,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/a1gp86x2,False,,,
nwgybxh2,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_lcrit_aux0.01_r18,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3469.81005859375,2.788596868515014,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/nwgybxh2,False,,,
o46k1jre,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.3_nocrit_aux0.01_r17,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3461.14990234375,2.787747859954834,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/o46k1jre,False,,,
r2ww3tk8,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.2_ema_lcrit_aux0.01_r16,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3475.02001953125,2.7883009910583496,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/r2ww3tk8,False,,,
aavgy66g,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.2_lcrit_aux0.01_r14,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3462.2900390625,2.789299249649048,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/aavgy66g,False,,,
atusphet,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.2_nocrit_aux0.01_r13,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3476.090087890625,2.789525985717773,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/atusphet,False,,,
vuj2ouu2,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.2_ema_lcrit_aux0.01_r12,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3473.389892578125,2.784519910812378,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/vuj2ouu2,False,,,
nu8itge2,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.2_ema_nocrit_aux0.01_r11,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3479.68994140625,2.7870311737060547,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/nu8itge2,False,,,
1nvt49z3,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r08,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3464.679931640625,2.791712045669556,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/1nvt49z3,False,,,
4a3powbr,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r07,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3481.550048828125,2.789785146713257,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/4a3powbr,False,,,
j0xdjw0u,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r06,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3478.43994140625,2.787440776824951,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/j0xdjw0u,False,,,
kyhoib3e,ptbin_n6_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_nocrit_aux0.01_r05,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,6.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3472.43994140625,2.787004947662353,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/kyhoib3e,False,,,
rqg4eoib,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_ema_lcrit_aux0.01_r04,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3472.2900390625,2.789494514465332,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/rqg4eoib,False,,,
m5w94xch,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_ema_nocrit_aux0.01_r03,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3473.659912109375,2.788222312927246,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/m5w94xch,False,,,
tjhnsdgv,ptbin_n2_rlc0.005_g0_norm_PPO_ent0.01_c256_clip0.1_lcrit_aux0.01_r02,7ipzq6s6,rl-v3-sweep,finished,RL + Aux,True,True,False,False,False,False,False,False,3000.0,True,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3470.820068359375,2.7876956462860107,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/tjhnsdgv,False,,,
8yrn0ji0,norl_aux0.01_r01,7ipzq6s6,rl-v3-sweep,finished,Aux,False,True,False,False,False,False,False,False,3000.0,False,0.005,0.01,per_token_topn_binary,0.0,,,,,2.0,0.01,ppo,critic,[256],True,,,,,,,,,,,3474.68994140625,2.773233413696289,,,,,,,,,,,,,,,,,https://wandb.ai/nvr-israel/qwen3-router-training/runs/8yrn0ji0,False,,,
